Id,N_Victimas,Fecha_Siniestro,Hora,Lugar_Del_Hecho,Tipo_De_Calle,Comuna,Pos_X,Pos_Y,Victima,Acusado,Barrios,Rol,Sexo,Edad,Fecha_Fallecimiento,Semestre,Hora_Siniestro,Anio_Siniestro,Mes_Siniestro,Dia_Siniestro,Anio_Fallecimiento,Mes_Fallecimiento,Dia_Fallecimiento,Dia_Semana_Siniestro,Dia_Semana_Fallecimiento
2017-0132,1,2017-10-30,14:00:00,COSQUIN Y AV. CNEL. ROCA,AVENIDA,8,-58.46552171,-34.6937413,Moto,Pasajeros,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",CONDUCTOR,MASCULINO,23,2017-10-30,2,14,2017,10,30,2017,10,30,lunes,lunes
2017-0134,1,2017-11-06,18:00:00,AV. CNEL. ROCA 3555,AVENIDA,8,-58.4423972,-34.66777987,Peaton,Pasajeros,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",PEATON,FEMENINO,47,2017-11-06,2,18,2017,11,6,2017,11,6,lunes,lunes
2017-0135,1,2017-11-07,12:14:10,AV. WARNES Y PUNTA ARENAS,AVENIDA,15,-58.47032551,-34.59626814,Moto,Cargas,"['Chacarita', 'Villa Crespo', 'La Paternal', 'Villa Ortúzar', 'Agronomía', 'Parque Chas']",CONDUCTOR,MASCULINO,24,2017-11-07,2,12,2017,11,7,2017,11,7,martes,martes
2017-0136,1,2017-11-16,08:43:00,DEL BARCO CENTENERA Y RABANAL,AVENIDA,4,-58.41827843,-34.65522746,Peaton,Pasajeros,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PEATON,MASCULINO,55,2017-11-16,2,8,2017,11,16,2017,11,16,jueves,jueves
2017-0137,1,2017-11-17,11:45:00,AV. GRAL. ENRIQUE MOSCONI Y SAN NICOLAS,AVENIDA,11,-58.51280715,-34.59279388,Peaton,Cargas,"['Villa General Mitre', 'Villa Devoto', 'Villa del Parque', 'Villa Santa Rita']",PEATON,FEMENINO,60,2017-11-17,2,11,2017,11,17,2017,11,17,viernes,viernes
2017-0138,1,2017-11-19,10:30:00,AV. LAFUENTE Y AV. EVA PERON,AVENIDA,7,-58.46258582,-34.64385704,Moto,Objeto Fijo,"['Flores', 'Parque Chacabuco']",PASAJERO_ACOMPAÑANTE,MASCULINO,25,2017-11-19,2,10,2017,11,19,2017,11,19,domingo,domingo
2017-0139,1,2017-11-19,22:30:00,AV. CNEL. ROCA Y AV. ESCALADA,AVENIDA,8,-58.45064148,-34.68003614,Auto,Objeto Fijo,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",PASAJERO_ACOMPAÑANTE,FEMENINO,15,2017-11-19,2,22,2017,11,19,2017,11,19,domingo,domingo
2017-0141,1,2017-11-23,19:45:00,AV. LA PLATA Y AV. PEDRO GOYENA,AVENIDA,6,-58.42717783,-34.62513374,Peaton,Pasajeros,['Caballito'],PEATON,FEMENINO,22,2017-11-23,2,19,2017,11,23,2017,11,23,jueves,jueves
2017-0143,1,2017-11-25,21:45:00,TRELLES Y GRAL. CESAR DIAZ,CALLE,11,-58.46442001,-34.60724519,Auto,Pasajeros,"['Villa General Mitre', 'Villa Devoto', 'Villa del Parque', 'Villa Santa Rita']",CONDUCTOR,MASCULINO,50,2017-11-25,2,21,2017,11,25,2017,11,25,sÃ¡bado,sÃ¡bado
2017-0144,1,2017-11-26,06:45:00,AV. CNEL. ROCA Y COLECTORA AV. GRAL. PAZ,AVENIDA,8,-58.47064556,-34.69843756,Auto,Objeto Fijo,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",PASAJERO_ACOMPAÑANTE,FEMENINO,50,2017-11-26,2,6,2017,11,26,2017,11,26,domingo,domingo
2017-0145,1,2017-11-26,17:05:00,MAZA Y DON BOSCO,CALLE,5,-58.41677733,-34.61223119,Moto,Auto,"['Almagro', 'Boedo']",CONDUCTOR,MASCULINO,58,2017-11-26,2,17,2017,11,26,2017,11,26,domingo,domingo
2017-0147,1,2017-11-28,11:15:00,AV. GRAL. PAZ Y AV. EVA PERON,AVENIDA,9,-58.5025179,-34.67450313,Moto,Auto,"['Liniers', 'Mataderos', 'Parque Avellaneda']",CONDUCTOR,MASCULINO,49,2017-11-28,2,11,2017,11,28,2017,11,28,martes,martes
2017-0148,1,2017-11-29,10:45:00,AV. SAN JUAN Y LA RIOJA,AVENIDA,3,-58.40708125,-34.62438894,Peaton,Pasajeros,"['Balvanera', 'San Cristóbal']",PEATON,FEMENINO,82,2017-11-29,2,10,2017,11,29,2017,11,29,miÃ©rcoles,miÃ©rcoles
2017-0149,1,2017-11-30,12:20:00,AV. PASEO COLON Y MEXICO,AVENIDA,1,-58.36947198,-34.61477051,Peaton,Pasajeros,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,MASCULINO,13,2017-11-30,2,12,2017,11,30,2017,11,30,jueves,jueves
2017-0150,1,2017-12-04,01:15:00,AV. RIVADAVIA Y MIRALLA,AVENIDA,9,-58.51140889,-34.63934531,Peaton,Auto,"['Liniers', 'Mataderos', 'Parque Avellaneda']",PEATON,MASCULINO,56,2017-12-04,2,1,2017,12,4,2017,12,4,lunes,lunes
2017-0151,1,2017-12-04,02:15:00,VIEYTES Y LUJAN,CALLE,4,-58.37460912,-34.65559133,Peaton,Pasajeros,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PEATON,MASCULINO,42,2017-12-04,2,2,2017,12,4,2017,12,4,lunes,lunes
2017-0152,1,2017-12-06,17:30:00,CACHI Y TRAFUL,CALLE,4,-58.41146277,-34.65073916,Bicicleta,Pasajeros,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",CICLISTA,MASCULINO,19,2017-12-06,2,17,2017,12,6,2017,12,6,miÃ©rcoles,miÃ©rcoles
2017-0153,2,2017-12-11,02:00:00,ROSARIO Y AV. LA PLATA,AVENIDA,6,-58.42855267,-34.61829385,Moto,Pasajeros,['Caballito'],PASAJERO_ACOMPAÑANTE,MASCULINO,42,2017-12-12,2,2,2017,12,11,2017,12,12,lunes,martes
2017-0153,2,2017-12-11,02:00:00,ROSARIO Y AV. LA PLATA,AVENIDA,6,-58.42855267,-34.61829385,Moto,Pasajeros,['Caballito'],CONDUCTOR,MASCULINO,30,2017-12-12,2,2,2017,12,11,2017,12,12,lunes,martes
2017-0154,1,2017-12-11,09:15:00,AV. ENTRE RIOS Y AV. CASEROS ,AVENIDA,4,-58.39035581,-34.63412287,Peaton,Pasajeros,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PEATON,MASCULINO,76,2017-12-11,2,9,2017,12,11,2017,12,11,lunes,lunes
2017-0155,1,2017-12-12,21:25:41,AV. RIVADAVIA 6350,AVENIDA,7,-58.45593915,-34.62656868,Sd,Moto,"['Flores', 'Parque Chacabuco']",SD,MASCULINO,77,2017-12-12,2,21,2017,12,12,2017,12,12,martes,martes
2017-0157,1,2017-12-17,09:02:00,AV. GRAL. PAZ Y HUMAITA,AVENIDA,9,-58.52866211,-34.64597065,Auto,Pasajeros,"['Liniers', 'Mataderos', 'Parque Avellaneda']",CONDUCTOR,MASCULINO,53,2017-12-17,2,9,2017,12,17,2017,12,17,domingo,domingo
2017-0158,1,2017-12-18,21:30:00,GUALEGUAYCHU Y COLECTORA AV. GRAL PAZ,AVENIDA,11,-58.52037476,-34.59407024,Moto,Auto,"['Villa General Mitre', 'Villa Devoto', 'Villa del Parque', 'Villa Santa Rita']",CONDUCTOR,MASCULINO,32,2017-12-18,2,21,2017,12,18,2017,12,18,lunes,lunes
2017-0159,1,2017-12-20,04:31:27,AV. INDEPENDENCIA Y VIRREY CEVALLOS,AVENIDA,1,-58.38896772,-34.61799615,Moto,Auto,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",CONDUCTOR,MASCULINO,27,2017-12-20,2,4,2017,12,20,2017,12,20,miÃ©rcoles,miÃ©rcoles
2017-0160,1,2017-12-22,13:15:00,AV. NAZCA 365,AVENIDA,7,-58.47074114,-34.62771756,Peaton,Moto,"['Flores', 'Parque Chacabuco']",PEATON,FEMENINO,30,2017-12-22,2,13,2017,12,22,2017,12,22,viernes,viernes
2017-0161,1,2017-12-26,15:30:00,AV. EVA PERON 5249,AVENIDA,9,-58.48200819,-34.65969965,Peaton,Auto,"['Liniers', 'Mataderos', 'Parque Avellaneda']",PEATON,FEMENINO,30,2017-12-26,2,15,2017,12,26,2017,12,26,martes,martes
2018-0001,1,2018-01-01,22:50:00,San Juan Av. Y Rincón,AVENIDA,3,-58.39536773,-34.62297346,Peaton,Moto,"['Balvanera', 'San Cristóbal']",PEATON,MASCULINO,83,2018-01-02,1,22,2018,1,1,2018,1,2,lunes,martes
2018-0002,1,2018-01-03,16:40:00,Peru 937,CALLE,1,-58.37456088,-34.61895467,Bicicleta,Pasajeros,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",CICLISTA,FEMENINO,26,2018-01-03,1,16,2018,1,3,2018,1,3,miÃ©rcoles,miÃ©rcoles
2018-0003,1,2018-01-05,10:12:00,"Pueyrredon, Honorio, Dr. Av. y Galicia",AVENIDA,15,-58.44860217,-34.60395657,Peaton,Multiple,"['Chacarita', 'Villa Crespo', 'La Paternal', 'Villa Ortúzar', 'Agronomía', 'Parque Chas']",PEATON,FEMENINO,58,2018-01-05,1,10,2018,1,5,2018,1,5,viernes,viernes
2018-0004,1,2018-01-09,09:40:00,Del Libertador Av. y Manzanares,AVENIDA,13,-58.46129513,-34.54332766,Moto,Multiple,"['Núñez', 'Belgrano', 'Colegiales']",CONDUCTOR,MASCULINO,39,2018-01-09,1,9,2018,1,9,2018,1,9,martes,martes
2018-0005,1,2018-01-09,22:30:00,Paseo Colon Av. 1019,AVENIDA,1,-58.36907201,-34.61953517,Peaton,Pasajeros,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,MASCULINO,54,2018-01-09,1,22,2018,1,9,2018,1,9,martes,martes
2018-0006,1,2018-01-10,21:15:00,Valle y Barco Centenera Del,CALLE,6,-58.44062219,-34.62499107,Bicicleta,Pasajeros,['Caballito'],CICLISTA,FEMENINO,45,2018-01-10,1,21,2018,1,10,2018,1,10,miÃ©rcoles,miÃ©rcoles
2018-0007,1,2018-01-11,02:30:00,AU Perito Moreno  KM 0.6,AUTOPISTA,9,-58.52502765,-34.63601265,Auto,Auto,"['Liniers', 'Mataderos', 'Parque Avellaneda']",CONDUCTOR,MASCULINO,46,2018-01-11,1,2,2018,1,11,2018,1,11,jueves,jueves
2018-0008,1,2018-01-12,17:50:00,"Huergo, Ing. Av. e Independencia Av.",AVENIDA,1,-58.36659655,-34.61687778,Moto,Cargas,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",CONDUCTOR,FEMENINO,32,2018-01-12,1,17,2018,1,12,2018,1,12,viernes,viernes
2018-0009,1,2018-01-14,02:00:00,"Pilcomayo y Brown, Alte. Av.",AVENIDA,4,-58.36737389,-34.62763661,Moto,Moto,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",CONDUCTOR,MASCULINO,19,2018-01-14,1,2,2018,1,14,2018,1,14,domingo,domingo
2018-0010,1,2018-01-18,05:10:00,"Cervantes y Belaustegui, Luis, Dr.",CALLE,10,-58.49807953,-34.63038658,Moto,Cargas,"['Villa Real', 'Monte Castro', 'Versalles', 'Floresta', 'Vélez Sarsfield', 'Villa Luro']",CONDUCTOR,MASCULINO,40,2018-01-18,1,5,2018,1,18,2018,1,18,jueves,jueves
2018-0011,1,2018-01-19,10:30:00,Callao y Vte. Lopez,AVENIDA,2,-58.39092703,-34.59088447,Peaton,Pasajeros,['Recoleta'],PEATON,MASCULINO,84,2018-01-19,1,10,2018,1,19,2018,1,19,viernes,viernes
2018-0012,1,2018-01-26,13:30:00,"Oliden y Chilavert, Martiniano, Coronel",CALLE,8,-58.46912006,-34.68049201,Moto,Pasajeros,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",CONDUCTOR,MASCULINO,20,2018-01-26,1,13,2018,1,26,2018,1,26,viernes,viernes
2018-0013,1,2018-01-28,08:15:00,Congreso Av. y Galvan,AVENIDA,12,-58.48661286,-34.56786129,Moto,Auto,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",CONDUCTOR,MASCULINO,44,2018-01-28,1,8,2018,1,28,2018,1,28,domingo,domingo
2018-0014,1,2018-01-31,20:00:00,"Moreno, Perito Av. y Rivera Indarte",AVENIDA,7,-58.44074927,-34.65080597,Peaton,Moto,"['Flores', 'Parque Chacabuco']",PEATON,MASCULINO,42,2018-02-04,1,20,2018,1,31,2018,2,4,miÃ©rcoles,domingo
2018-0015,2,2018-02-06,01:00:00,Australia Av. 2800,AVENIDA,4,-58.38636298,-34.64684275,Moto,Pasajeros,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",CONDUCTOR,MASCULINO,28,2018-02-06,1,1,2018,2,6,2018,2,6,martes,martes
2018-0015,2,2018-02-06,01:00:00,Australia Av. 2800,AVENIDA,4,-58.38636298,-34.64684275,Moto,Pasajeros,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PASAJERO_ACOMPAÑANTE,MASCULINO,19,2018-02-06,1,1,2018,2,6,2018,2,6,martes,martes
2018-0016,1,2018-02-15,10:15:00,"Del Libertador Av. y Ramos Mejia, Jose Maria, Dr. Av.",AVENIDA,1,-58.37533517,-34.59276462,Moto,Cargas,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",CONDUCTOR,MASCULINO,31,2018-02-15,1,10,2018,2,15,2018,2,15,jueves,jueves
2018-0017,1,2018-02-17,04:15:00,San Pedrito Av. y Rivadavia Av.,AVENIDA,7,-58.46963952,-34.63070603,Peaton,Auto,"['Flores', 'Parque Chacabuco']",PEATON,MASCULINO,35,2018-02-20,1,4,2018,2,17,2018,2,20,sÃ¡bado,martes
2018-0018,1,2018-02-17,07:15:00,"Isabel La Catolica y Salvadores, Cnel.",CALLE,4,-58.37207554,-34.64543658,Moto,Cargas,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",CONDUCTOR,MASCULINO,26,2018-02-17,1,7,2018,2,17,2018,2,17,sÃ¡bado,sÃ¡bado
2018-0019,1,2018-02-17,12:30:00,Las Heras General Av. y Callao Av.,AVENIDA,2,-58.39189441,-34.59176378,Peaton,Pasajeros,['Recoleta'],PEATON,FEMENINO,80,2018-02-17,1,12,2018,2,17,2018,2,17,sÃ¡bado,sÃ¡bado
2018-0020,1,2018-02-19,22:00:00,Fernandez de la Cruz Subida AU Héctor J. Cámpora,AUTOPISTA,8,-58.45012957,-34.66518343,Moto,Cargas,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",CONDUCTOR,MASCULINO,26,2018-02-19,1,22,2018,2,19,2018,2,19,lunes,lunes
2018-0021,1,2018-02-22,10:45:00,AMANCIO ALCORTA Y ZAVALETA,AVENIDA,4,-58.40184094,-34.64546845,Peaton,Pasajeros,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PEATON,FEMENINO,62,2018-02-22,1,10,2018,2,22,2018,2,22,jueves,jueves
2018-0022,1,2018-02-24,00:00:00,"Montes De Oca, Manuel y Olavarria",AVENIDA,4,-58.37441153,-34.63966783,Moto,Cargas,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",CONDUCTOR,MASCULINO,28,2018-02-24,1,0,2018,2,24,2018,2,24,sÃ¡bado,sÃ¡bado
2018-0023,1,2018-02-24,06:00:00,Barco Centenera Del y Rosario,CALLE,6,-58.44110156,-34.62082399,Moto,Auto,['Caballito'],CONDUCTOR,MASCULINO,28,2018-02-24,1,6,2018,2,24,2018,2,24,sÃ¡bado,sÃ¡bado
2018-0024,1,2018-02-28,23:00:00,Alvarez Thomas Av. y Donado,AVENIDA,15,-58.47087351,-34.57827342,Peaton,Cargas,"['Chacarita', 'Villa Crespo', 'La Paternal', 'Villa Ortúzar', 'Agronomía', 'Parque Chas']",PEATON,MASCULINO,70,2018-02-28,1,23,2018,2,28,2018,2,28,miÃ©rcoles,miÃ©rcoles
2018-0025,1,2018-03-04,22:30:00,Av. Avellaneda y Av. Boyacá,AVENIDA,7,-58.4596221,-34.6224514,Peaton,Auto,"['Flores', 'Parque Chacabuco']",PEATON,MASCULINO,70,2018-03-05,1,22,2018,3,4,2018,3,5,domingo,lunes
2018-0026,2,2018-03-09,04:45:00,"Rabanal, Francisco, Intendente Av. y Saenz Av.",AVENIDA,4,-58.41657793,-34.65476216,Movil,Cargas,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",CONDUCTOR,MASCULINO,24,2018-03-09,1,4,2018,3,9,2018,3,9,viernes,viernes
2018-0026,2,2018-03-09,04:45:00,"Rabanal, Francisco, Intendente Av. y Saenz Av.",AVENIDA,4,-58.41657793,-34.65476216,Movil,Cargas,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PASAJERO_ACOMPAÑANTE,MASCULINO,30,2018-03-09,1,4,2018,3,9,2018,3,9,viernes,viernes
2018-0027,1,2018-03-11,23:00:00,Castro y Rondeau,CALLE,5,-58.41911301,-34.63722107,Peaton,Moto,"['Almagro', 'Boedo']",PEATON,FEMENINO,74,2018-03-11,1,23,2018,3,11,2018,3,11,domingo,domingo
2018-0028,1,2018-03-13,15:45:00,"Bilbao, Francisco Av. y Azul",AVENIDA,9,-58.47120586,-34.64251042,Peaton,Cargas,"['Liniers', 'Mataderos', 'Parque Avellaneda']",PEATON,MASCULINO,71,2018-03-13,1,15,2018,3,13,2018,3,13,martes,martes
2018-0029,1,2018-03-15,18:00:00,Nazca Av. y Gaona Av.,AVENIDA,11,-58.47418944,-34.62049672,Moto,Auto,"['Villa General Mitre', 'Villa Devoto', 'Villa del Parque', 'Villa Santa Rita']",CONDUCTOR,MASCULINO,26,2018-03-15,1,18,2018,3,15,2018,3,15,jueves,jueves
2018-0030,1,2018-03-20,01:30:00,Plaza y Alvarez Thomas Av.,AVENIDA,15,-58.46720441,-34.57905579,Moto,Moto,"['Chacarita', 'Villa Crespo', 'La Paternal', 'Villa Ortúzar', 'Agronomía', 'Parque Chas']",CONDUCTOR,MASCULINO,24,2018-03-20,1,1,2018,3,20,2018,3,20,martes,martes
2018-0031,1,2018-03-28,10:15:00,"Gaona Av. y Artigas, Jose Gervasio, Gral.",AVENIDA,11,-58.46909362,-34.6177971,Moto,Cargas,"['Villa General Mitre', 'Villa Devoto', 'Villa del Parque', 'Villa Santa Rita']",CONDUCTOR,MASCULINO,31,2018-03-28,1,10,2018,3,28,2018,3,28,miÃ©rcoles,miÃ©rcoles
2018-0032,1,2018-04-02,13:00:00,Cabildo Av. y Aguilar,AVENIDA,13,-58.44704343,-34.5688864,Peaton,Pasajeros,"['Núñez', 'Belgrano', 'Colegiales']",PEATON,MASCULINO,70,2018-04-02,1,13,2018,4,2,2018,4,2,lunes,lunes
2018-0033,1,2018-04-07,07:30:00,Camarones y Lope De Vega Av.,AVENIDA,10,-58.50535541,-34.62902048,Moto,Cargas,"['Villa Real', 'Monte Castro', 'Versalles', 'Floresta', 'Vélez Sarsfield', 'Villa Luro']",CONDUCTOR,FEMENINO,42,2018-04-10,1,7,2018,4,7,2018,4,10,sÃ¡bado,martes
2018-0034,1,2018-04-11,18:15:00,Santa Fe Av. 2320,AVENIDA,2,-58.40021675,-34.59522198,Peaton,Pasajeros,['Recoleta'],PEATON,MASCULINO,24,2018-04-11,1,18,2018,4,11,2018,4,11,miÃ©rcoles,miÃ©rcoles
2018-0035,1,2018-04-12,16:45:00,Av. Rivadavia 6950,AVENIDA,7,-58.46325991,-34.62919627,Peaton,Pasajeros,"['Flores', 'Parque Chacabuco']",PEATON,FEMENINO,39,2018-04-12,1,16,2018,4,12,2018,4,12,jueves,jueves
2018-0036,1,2018-04-13,23:15:00,Av. San Martín y Argerich,AVENIDA,15,-58.49471482,-34.59694755,Moto,Auto,"['Chacarita', 'Villa Crespo', 'La Paternal', 'Villa Ortúzar', 'Agronomía', 'Parque Chas']",CONDUCTOR,MASCULINO,37,2018-04-15,1,23,2018,4,13,2018,4,15,viernes,domingo
2018-0037,1,2018-04-18,18:45:00,"Cordoba Av. y Uriburu Jose E., Pres.",AVENIDA,2,-58.3987261,-34.59975962,Peaton,Cargas,['Recoleta'],PEATON,MASCULINO,84,2018-04-19,1,18,2018,4,18,2018,4,19,miÃ©rcoles,jueves
2018-0038,2,2018-04-20,17:10:00,AV. RIVADAVIA 1571,AVENIDA,1,-58.38872177,-34.60885045,Peaton,Auto,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,FEMENINO,59,2018-04-20,1,17,2018,4,20,2018,4,20,viernes,viernes
2018-0038,2,2018-04-20,17:10:00,AV. RIVADAVIA 1571,AVENIDA,1,-58.38872177,-34.60885045,Peaton,Auto,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,MASCULINO,61,2018-04-20,1,17,2018,4,20,2018,4,20,viernes,viernes
2018-0040,1,2018-04-27,11:00:00,Ramon Freire y Virrey Olaguer y Feliu,CALLE,13,-58.45686132,-34.57305993,Peaton,Cargas,"['Núñez', 'Belgrano', 'Colegiales']",PEATON,FEMENINO,42,2018-04-27,1,11,2018,4,27,2018,4,27,viernes,viernes
2018-0041,1,2018-04-27,13:30:00,"La Plata Av. y Fernandez De La Cruz, F., Gral. Av.",AVENIDA,4,-58.42281627,-34.64282424,Peaton,Pasajeros,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PEATON,FEMENINO,78,2018-04-27,1,13,2018,4,27,2018,4,27,viernes,viernes
2018-0042,1,2018-04-27,18:43:00,BRANDSEN y PERDRIEL,CALLE,4,-58.38666024,-34.63953396,Moto,Cargas,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PASAJERO_ACOMPAÑANTE,MASCULINO,23,2018-04-27,1,18,2018,4,27,2018,4,27,viernes,viernes
2018-0043,1,2018-04-28,06:30:00,"Vilardebo, Teodoro y Alvarez Jonte Av.",AVENIDA,11,-58.49122843,-34.61207587,Moto,Auto,"['Villa General Mitre', 'Villa Devoto', 'Villa del Parque', 'Villa Santa Rita']",CONDUCTOR,MASCULINO,25,2018-04-29,1,6,2018,4,28,2018,4,29,sÃ¡bado,domingo
2018-0044,1,2018-04-28,09:00:00,Alberti e Independencia Av.,AVENIDA,3,-58.40098306,-34.61866627,Peaton,Auto,"['Balvanera', 'San Cristóbal']",PEATON,FEMENINO,50,2018-04-28,1,9,2018,4,28,2018,4,28,sÃ¡bado,sÃ¡bado
2018-0045,1,2018-04-30,07:00:00,Alvarez Thomas Av. 879,AVENIDA,13,-58.45448963,-34.5791692,Auto,Cargas,"['Núñez', 'Belgrano', 'Colegiales']",CONDUCTOR,MASCULINO,60,2018-04-30,1,7,2018,4,30,2018,4,30,lunes,lunes
2018-0046,1,2018-05-02,03:15:00,Av. Gral. Paz y Av. Rivadavia,AVENIDA,9,-58.52927982,-34.63931752,Peaton,Auto,"['Liniers', 'Mataderos', 'Parque Avellaneda']",PEATON,MASCULINO,11,2018-05-02,1,3,2018,5,2,2018,5,2,miÃ©rcoles,miÃ©rcoles
2018-0047,1,2018-05-08,19:00:00,Av. Corrientes y Av. Dorrego,AVENIDA,15,-58.44759966,-34.5917024,Peaton,Pasajeros,"['Chacarita', 'Villa Crespo', 'La Paternal', 'Villa Ortúzar', 'Agronomía', 'Parque Chas']",PEATON,MASCULINO,82,2018-05-09,1,19,2018,5,8,2018,5,9,martes,miÃ©rcoles
2018-0048,1,2018-05-09,10:30:00,Rivadavia Av. y Pedernera,AVENIDA,7,-58.46411215,-34.62925068,Peaton,Pasajeros,"['Flores', 'Parque Chacabuco']",PEATON,MASCULINO,57,2018-05-16,1,10,2018,5,9,2018,5,16,miÃ©rcoles,miÃ©rcoles
2018-0049,1,2018-05-11,19:15:00,Quesada 2300,CALLE,13,-58.4621322,-34.55395823,Peaton,Auto,"['Núñez', 'Belgrano', 'Colegiales']",PEATON,FEMENINO,40,2018-05-13,1,19,2018,5,11,2018,5,13,viernes,domingo
2018-0050,1,2018-05-14,18:45:00,Cabildo Av. y Juramento Av.,AVENIDA,13,-58.45669422,-34.5620361,Peaton,Pasajeros,"['Núñez', 'Belgrano', 'Colegiales']",PEATON,FEMENINO,47,2018-05-24,1,18,2018,5,14,2018,5,24,lunes,jueves
2018-0051,1,2018-05-15,21:15:00,"California y Carbonari, Francisco, Cmte.",CALLE,4,-58.3597716,-34.64341878,Peaton,Auto,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PEATON,FEMENINO,57,2018-05-15,1,21,2018,5,15,2018,5,15,martes,martes
2018-0052,1,2018-05-18,20:30:00,"Carril, Salvador Maria Del Av. y Nazca",AVENIDA,15,-58.49820145,-34.59070093,Peaton,Pasajeros,"['Chacarita', 'Villa Crespo', 'La Paternal', 'Villa Ortúzar', 'Agronomía', 'Parque Chas']",PEATON,MASCULINO,78,2018-05-19,1,20,2018,5,18,2018,5,19,viernes,sÃ¡bado
2018-0053,1,2018-05-20,02:30:00,San Luis y Aguero,CALLE,3,-58.4105928,-34.5993918,Moto,Auto,"['Balvanera', 'San Cristóbal']",CONDUCTOR,MASCULINO,43,2018-05-20,1,2,2018,5,20,2018,5,20,domingo,domingo
2018-0054,1,2018-05-22,11:15:00,Lugones 2430,CALLE,12,-58.47969138,-34.57121563,Peaton,Bicicleta,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",PEATON,FEMENINO,86,2018-05-25,1,11,2018,5,22,2018,5,25,martes,viernes
2018-0055,1,2018-05-29,07:30:00,Independencia Av. y Jujuy Av.,AVENIDA,3,-58.40351561,-34.61883916,Moto,Auto,"['Balvanera', 'San Cristóbal']",CONDUCTOR,MASCULINO,21,2018-05-29,1,7,2018,5,29,2018,5,29,martes,martes
2018-0056,1,2018-06-02,13:00:00,Av. Rivadavia 11050,AVENIDA,9,-58.51973844,-34.63918987,Peaton,Pasajeros,"['Liniers', 'Mataderos', 'Parque Avellaneda']",PEATON,FEMENINO,69,2018-06-04,1,13,2018,6,2,2018,6,4,sÃ¡bado,lunes
2018-0057,1,2018-06-03,03:30:00,Combate De Los Pozos y Humberto 1°,CALLE,3,-58.39311376,-34.62163006,Moto,Pasajeros,"['Balvanera', 'San Cristóbal']",CONDUCTOR,MASCULINO,33,2018-06-04,1,3,2018,6,3,2018,6,4,domingo,lunes
2018-0058,1,2018-06-03,06:30:00,Cordoba Av. y Thames,AVENIDA,15,-58.43531242,-34.59082159,Moto,Auto,"['Chacarita', 'Villa Crespo', 'La Paternal', 'Villa Ortúzar', 'Agronomía', 'Parque Chas']",CONDUCTOR,MASCULINO,26,2018-06-13,1,6,2018,6,3,2018,6,13,domingo,miÃ©rcoles
2018-0059,1,2018-06-08,06:20:00,"Garay, Juan De Av. y Sanchez De Loria",AVENIDA,5,-58.41178165,-34.63035454,Moto,Otro,"['Almagro', 'Boedo']",CONDUCTOR,MASCULINO,54,2018-06-08,1,6,2018,6,8,2018,6,8,viernes,viernes
